Key Id,Label,Series Break
PDWOABC,ASSET-BACKED SECURITIES: CREDIT CARD-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. + ASSET-BACKED SECURITIES: STUDENT LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHERS. + ASSET-BACKED SECURITIES: AUTOMOBILE LOAN-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. + ASSET-BACKED SECURITIES: OTHER ASSET-BACKED SECURITIES - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week,SBN2024
PDWOCSC,"CORPORATE SECURITIES: COMMERCIAL PAPER - DEALER TRANSACTIONS WITH OTHER. + CORPORATE SECURITIES: INVESTMENT GRADE BONDS, NOTES AND DEBENTURES DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH OTHER. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE DUE IN LESS THAN OR EQUAL TO 13 MONTHS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + CORPORATE SECURITIES BELOW INVESTMENT GRADE BONDS NOTES AND DEBENTURES DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. - Change From Previous Week",SBN2024
PDWOFGSXMC,FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) DISCOUNT NOTES - DEALER TRANSACTIONS WITH OTHER + FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) COUPONS - DEALER TRANSACTIONS WITH OTHER - Change From Previous Week,SBN2024
PDWOMBSC,"Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: TBA Cash transactions - Cumulative Outright Transactions, With Others + Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: TBA Dollar roll transactions - Cumulative Outright Transactions, With Others + Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: Specified pools cash transactions - Cumulative Outright Transactions, With Others + Mortgage-backed Securities: Federal Agency and GSE MBS: Federal Agency and GSE Residential Pass-through MBS: Specified pools dollar roll transactions - Cumulative Outright Transactions, With Others + MORTGAGE-BACKED SECURITIES - ALL OTHER FEDERAL AGENCY AND GSE RESIDENTIAL MBS - DEALER TRANSACTIONS WITH OTHER + MORTGAGE-BACKED SECURITIES - FEDERAL AGENCY AND GSE CMBS - DEALER TRANSACTIONS WITH OTHER + MORTGAGE-BACKED SECURITIES - NON-AGENCY RESIDENTIAL MBS - DEALER TRANSACTIONS WITH OTHER + MORTGAGE-BACKED SECURITIES - OTHER CMBS - DEALER TRANSACTIONS WITH OTHER - Change From Previous Week",SBN2024
PDWOSMGOC,STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN LESS THAN OR EQUAL TO 13 MONTHS - DEALER TRANSACTIONS WITH OTHER. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 13 MONTHS BUT LESS THAN OR EQUAL TO 5 YEARS: DEALER TRANSACTIONS WITH OTHERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 5 YEARS BUT LESS THAN OR EQUAL TO 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS DUE IN MORE THAN 10 YEARS: DEALER TRANSACTIONS WITH OTHERS. + STATE AND MUNICIPAL GOVERNMENT OBLIGATIONS VARIABLE RATE DEMAND NOTES - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week,SBN2024
PDWOTIPSC,U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN LESS THAN OR EQUAL TO 2 YEARS - DEALER TRANSACTIONS WITH OTHER. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 2 YEARS BUT LESS THAN OR EQUAL TO 6 YEARS - DEALER TRANSACTIONS WITH OTHER. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 6 YEARS BUT LESS THAN OR EQUAL TO 11 YEARS - DEALER TRANSACTIONS WITH OTHER. + U.S. TREASURY INFLATION-PROTECTED SECURITIES (TIPS) DUE IN MORE THAN 11 YEARS - DEALER TRANSACTIONS WITH OTHER. - Change From Previous Week,SBN2024
PDSIOSB-ABSTAG30,ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES BORROWED - DEALER FINANCING (30 DAYS OR GREATER).,SBN2024
PDSIOSB-ABSTAL30,ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES BORROWED - DEALER FINANCING (LESS THAN 30 DAYS).,SBN2024
PDSIOSB-ABS,ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES BORROWED - DEALER FINANCING OVERNIGHT AND CONTINUING.,SBN2024
PDSOOS-ABSTAG30,ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES LENT - DEALER FINANCING (30 DAYS OR GREATER).,SBN2024
PDSOOS-ABSTAL30,ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES LENT - DEALER FINANCING (LESS THAN 30 DAYS).,SBN2024
PDSOOS-ABS,ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES LENT - DEALER FINANCING OVERNIGHT AND CONTINUING.,SBN2024
PDSIOSB-CDTAG30,CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED:  TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSIOSB-CDTAL30,CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED:  TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSIOSB-CD,CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING.,SBN2024
PDSOOS-CDTAG30,CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT:  TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSOOS-CDTAL30,CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT:  TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSOOS-CD,CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING.,SBN2024
PDSIOSB-ETAG30,EQUITIES OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED:  TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSIOSB-ETAL30,EQUITIES OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED:  TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSIOSB-E,EQUITIES OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING.,SBN2024
PDSOOS-ETAG30,EQUITIES OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT:  TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSOOS-ETAL30,EQUITIES OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT:  TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSOOS-E,EQUITIES OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING.,SBN2024
PDSIOSB-FGEM,FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING.,SBN2024
PDSIOSB-FGEMTAG30,FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSIOSB-FGEMTAL30,FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSOOS-FGEM,FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING.,SBN2024
PDSOOS-FGEMTAG30,FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSOOS-FGEMTAL30,FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSIOSB-O,OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING.,SBN2024
PDSIOSB-FGCM,"Other Financing Activity, Securities Borrowed: Federal Agency and GSE CMBS - Overnight and Continuing",SBN2024
PDSIOSB-FGCMTAL30,"Other Financing Activity, Securities Borrowed: Federal Agency and GSE CMBS - Term Agreements (less than 30 days)",SBN2024
PDSIOSB-FGCMTAG30,"Other Financing Activity, Securities Borrowed: Federal Agency and GSE CMBS - Term Agreements (30 days or greater)",SBN2024
PDSIOSB-FGM,"Other Financing Activity, Securities Borrowed: Federal Agency and GSE Residential MBS - Overnight and Continuing",SBN2024
PDSIOSB-FGMTAL30,"Other Financing Activity, Securities Borrowed: Federal Agency and GSE Residential MBS - Term Agreements (less than 30 days)",SBN2024
PDSIOSB-FGMTAG30,"Other Financing Activity, Securities Borrowed: Federal Agency and GSE Residential MBS - Term Agreements (30 days or greater)",SBN2024
PDSOOS-FGCM,"Other Financing Activity, Securities Lent: Federal Agency and GSE CMBS - Overnight and Continuing ",SBN2024
PDSOOS-FGCMTAL30,"Other Financing Activity, Securities Lent: Federal Agency and GSE CMBS - Term Agreements (less than 30 days)",SBN2024
PDSOOS-FGCMTAG30,"Other Financing Activity, Securities Lent: Federal Agency and GSE CMBS - Term Agreements (30 days or greater)",SBN2024
PDSOOS-FGM,"Other Financing Activity, Securities Lent: Federal Agency and GSE Residential MBS - Overnight and Continuing",SBN2024
PDSOOS-FGMTAL30,"Other Financing Activity, Securities Lent: Federal Agency and GSE Residential MBS - Term Agreements (less than 30 days)",SBN2024
PDSOOS-FGMTAG30,"Other Financing Activity, Securities Lent: Federal Agency and GSE Residential MBS - Term Agreements (30 days or greater)",SBN2024
PDSIOSB-OTAG30,OTHER OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED:  TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSIOSB-OTAL30,OTHER OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED:  TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSOOS-OTAG30,OTHER OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT:  TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSOOS-OTAL30,OTHER OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT:  TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSOOS-O,OTHER OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING.,SBN2024
PDSORA-CBGABS,"Repurchase Agreements: Asset-backed securities - Cleared Bilateral, General - Overnight and Continuing",SBN2024
PDSORA-CBGABSTAL30,"Repurchase Agreements: Asset-backed securities - Cleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBGABSTAG30,"Repurchase Agreements: Asset-backed securities - Cleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSORA-CBSABS,"Repurchase Agreements: Asset-backed securities - Cleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSORA-CBSABSTAL30,"Repurchase Agreements: Asset-backed securities - Cleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBSABSTAG30,"Repurchase Agreements: Asset-backed securities - Cleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSORA-CBSPABS,"Repurchase Agreements: Asset-backed securities - Cleared Bilateral, Sponsored - Overnight and Continuing",SBN2024
PDSORA-CBSPABSTAL30,"Repurchase Agreements: Asset-backed securities - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBSPABSTAG30,"Repurchase Agreements: Asset-backed securities - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)",SBN2024
PDSORA-GCFABS,Repurchase Agreements: Asset-backed securities - GCF - Overnight and Continuing,SBN2024
PDSORA-GCFABSTAL30,Repurchase Agreements: Asset-backed securities - GCF - Term Agreements (less than 30 days),SBN2024
PDSORA-GCFABSTAG30,Repurchase Agreements: Asset-backed securities - GCF - Term Agreements (30 days or greater),SBN2024
PDSORA-TRIGABS,Repurchase Agreements: Asset-backed securities - Triparty (excluding GCF) - General Collateral - Overnight and Continuing,SBN2024
PDSORA-TRIGABSTAL30,Repurchase Agreements: Asset-backed securities - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days),SBN2024
PDSORA-TRIGABSTAG30,Repurchase Agreements: Asset-backed securities - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater),SBN2024
PDSORA-TRISPABS,Repurchase Agreements: Asset-backed securities - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing,SBN2024
PDSORA-TRISPABSTAL30,Repurchase Agreements: Asset-backed securities - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (less than 30 days),SBN2024
PDSORA-TRISPABSTAG30,Repurchase Agreements: Asset-backed securities - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (30 days or greater),SBN2024
PDSORA-UBGABS,"Repurchase Agreements: Asset-backed securities - Uncleared Bilateral, General - Overnight and Continuing",SBN2024
PDSORA-UBGABSTAL30,"Repurchase Agreements: Asset-backed securities - Uncleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSORA-UBGABSTAG30,"Repurchase Agreements: Asset-backed securities - Uncleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSORA-UBSABS,"Repurchase Agreements: Asset-backed securities - Uncleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSORA-UBSABSTAL30,"Repurchase Agreements: Asset-backed securities - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSORA-UBSABSTAG30,"Repurchase Agreements: Asset-backed securities - Uncleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSORA-CBGCD,"Repurchase Agreements: Corporate Debt - Cleared Bilateral, General - Overnight and Continuing",SBN2024
PDSORA-CBGCDTAL30,"Repurchase Agreements: Corporate Debt - Cleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBGCDTAG30,"Repurchase Agreements: Corporate Debt - Cleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSORA-CBSCD,"Repurchase Agreements: Corporate Debt - Cleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSORA-CBSCDTAL30,"Repurchase Agreements: Corporate Debt - Cleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBSCDTAG30,"Repurchase Agreements: Corporate Debt - Cleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSORA-CBSPCD,"Repurchase Agreements: Corporate Debt - Cleared Bilateral, Sponsored - Overnight and Continuing",SBN2024
PDSORA-CBSPCDTAL30,"Repurchase Agreements: Corporate Debt - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBSPCDTAG30,"Repurchase Agreements: Corporate Debt - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)",SBN2024
PDSORA-GCFCD,Repurchase Agreements: Corporate Debt - GCF - Overnight and Continuing,SBN2024
PDSORA-GCFCDTAL30,Repurchase Agreements: Corporate Debt - GCF - Term Agreements (less than 30 days),SBN2024
PDSORA-GCFCDTAG30,Repurchase Agreements: Corporate Debt - GCF - Term Agreements (30 days or greater),SBN2024
PDSORA-TRIGCD,Repurchase Agreements: Corporate Debt - Triparty (excluding GCF) - General Collateral - Overnight and Continuing,SBN2024
PDSORA-TRIGCDTAL30,Repurchase Agreements: Corporate Debt - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days),SBN2024
PDSORA-TRIGCDTAG30,Repurchase Agreements: Corporate Debt - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater),SBN2024
PDSORA-TRISPCD,Repurchase Agreements: Corporate Debt - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing,SBN2024
PDSORA-TRISPCDTAL30,Repurchase Agreements: Corporate Debt - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (less than 30 days),SBN2024
PDSORA-TRISPCDTAG30,Repurchase Agreements: Corporate Debt - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (30 days or greater),SBN2024
PDSORA-UBGCD,"Repurchase Agreements: Corporate Debt - Uncleared Bilateral, General - Overnight and Continuing",SBN2024
PDSORA-UBGCDTAL30,"Repurchase Agreements: Corporate Debt - Uncleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSORA-UBGCDTAG30,"Repurchase Agreements: Corporate Debt - Uncleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSORA-UBSCD,"Repurchase Agreements: Corporate Debt - Uncleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSORA-UBSCDTAL30,"Repurchase Agreements: Corporate Debt - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSORA-UBSCDTAG30,"Repurchase Agreements: Corporate Debt - Uncleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSORA-CBGE,"Repurchase Agreements: Equities - Cleared Bilateral, General - Overnight and Continuing",SBN2024
PDSORA-CBGETAL30,"Repurchase Agreements: Equities - Cleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBSE,"Repurchase Agreements: Equities - Cleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSORA-CBSETAL30,"Repurchase Agreements: Equities - Cleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBSETAG30,"Repurchase Agreements: Equities - Cleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSORA-CBSPE,"Repurchase Agreements: Equities - Cleared Bilateral, Sponsored - Overnight and Continuing",SBN2024
PDSORA-CBSPETAL30,"Repurchase Agreements: Equities - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBSPETAG30,"Repurchase Agreements: Equities - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)",SBN2024
PDSORA-CBGETAG30,Repurchase Agreements: Equities - GCF - Overnight and Continuing,SBN2024
PDSORA-GCFE,Repurchase Agreements: Equities - GCF - Overnight and Continuing,SBN2024
PDSORA-GCFETAL30,Repurchase Agreements: Equities - GCF - Term Agreements (less than 30 days),SBN2024
PDSORA-GCFETAG30,Repurchase Agreements: Equities - GCF - Term Agreements (30 days or greater),SBN2024
PDSORA-TRIGE,Repurchase Agreements: Equities - Triparty (excluding GCF) - General Collateral - Overnight and Continuing,SBN2024
PDSORA-TRIGETAL30,Repurchase Agreements: Equities - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days),SBN2024
PDSORA-TRIGETAG30,Repurchase Agreements: Equities - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater),SBN2024
PDSORA-TRISPE,Repurchase Agreements: Equities - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing,SBN2024
PDSORA-TRISPETAL30,Repurchase Agreements: Equities - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (less than 30 days),SBN2024
PDSORA-TRISPETAG30,Repurchase Agreements: Equities - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (30 days or greater),SBN2024
PDSORA-UBGE,"Repurchase Agreements: Equities - Uncleared Bilateral, General - Overnight and Continuing",SBN2024
PDSORA-UBGETAL30,"Repurchase Agreements: Equities - Uncleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSORA-UBGETAG30,"Repurchase Agreements: Equities - Uncleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSORA-UBSE,"Repurchase Agreements: Equities - Uncleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSORA-UBSETAL30,"Repurchase Agreements: Equities - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSORA-UBSETAG30,"Repurchase Agreements: Equities - Uncleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSORA-CBGFGCM,"Repurchase Agreements: Federal Agency and GSE CMBS - Cleared Bilateral, General - Overnight and Continuing",SBN2024
PDSORA-CBGFGCMTAL30,"Repurchase Agreements: Federal Agency and GSE CMBS - Cleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBGFGCMTAG30,"Repurchase Agreements: Federal Agency and GSE CMBS - Cleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSORA-CBSFGCM,"Repurchase Agreements: Federal Agency and GSE CMBS - Cleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSORA-CBSFGCMTAL30,"Repurchase Agreements: Federal Agency and GSE CMBS - Cleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBSFGCMTAG30,"Repurchase Agreements: Federal Agency and GSE CMBS - Cleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSORA-CBSPFGCM,"Repurchase Agreements: Federal Agency and GSE CMBS - Cleared Bilateral, Sponsored - Overnight and Continuing",SBN2024
PDSORA-CBSPFGCMTAL30,"Repurchase Agreements: Federal Agency and GSE CMBS - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)",SBN2024
PDSORA-CBSPFGCMTAG30,"Repurchase Agreements: Federal Agency and GSE CMBS - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)",SBN2024
PDSORA-GCFFGCM,Repurchase Agreements: Federal Agency and GSE CMBS - GCF - Overnight and Continuing,SBN2024
PDSORA-GCFFGCMTAL30,Repurchase Agreements: Federal Agency and GSE CMBS - GCF - Term Agreements (less than 30 days),SBN2024
PDSORA-GCFFGCMTAG30,Repurchase Agreements: Federal Agency and GSE CMBS - GCF - Term Agreements (30 days or greater),SBN2024
PDSORA-TRIGFGCM,Repurchase Agreements: Federal Agency and GSE CMBS - Triparty (excluding GCF) - General Collateral - Overnight and Continuing,SBN2024
PDSORA-TRIGFGCMTAL30,Repurchase Agreements: Federal Agency and GSE CMBS - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days),SBN2024
PDSORA-TRIGFGCMTAG30,Repurchase Agreements: Federal Agency and GSE CMBS - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater),SBN2024
PDSORA-TRISPFGCM,Repurchase Agreements: Federal Agency and GSE CMBS - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing,SBN2024
PDSORA-TRISPFGCMTAL30,Repurchase Agreements: Federal Agency and GSE CMBS - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (less than 30 days),SBN2024
PDSORA-TRISPFGCMTAG30,Repurchase Agreements: Federal Agency and GSE CMBS - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (30 days or greater),SBN2024
